timestamp_utc,run_tag,solution,uptime_s,player_count,avg_rtt_ms,max_rtt_ms,min_rtt_ms,avg_jitter_ms,max_jitter_ms,avg_packet_loss_pct,bytes_sent_delta,bytes_recv_delta,ram_bytes,gc_heap_bytes,gc_gen0_delta,gc_gen1_delta,gc_gen2_delta,cpu_pct
2026-06-06T19:13:16.0322230Z,20260606T191100Z,custom,135.13,12,12.1,13,12,0.9,1.5,0,7634,383232,484605952,77699440,1,1,0,3.5
2026-06-06T19:13:21.0347400Z,20260606T191100Z,custom,140.13,12,12.1,13,12,0.9,1.5,0,12628,415257,408698880,157488112,0,0,0,3.4
2026-06-06T19:13:26.0373830Z,20260606T191100Z,custom,145.14,12,12.1,13,12,0.9,1.5,0,8693,446053,408207360,64765272,1,0,0,4.1
2026-06-06T19:13:31.0394950Z,20260606T191100Z,custom,150.14,21,15.8,17,10,1.1,1.6,0,15255,482327,409059328,87725128,1,0,0,4.1
2026-06-06T19:13:36.1003840Z,20260606T191100Z,custom,155.2,21,53.2,800,10,3.4,49.9,0,3514,503687,409747456,38918216,2,0,0,3.8
2026-06-06T19:13:41.1164300Z,20260606T191100Z,custom,160.22,21,53.2,800,10,3.4,49.9,0,3904,385599,410009600,46162328,1,0,0,1.4
2026-06-06T19:13:46.1172890Z,20260606T191100Z,custom,165.22,21,53.2,800,10,3.4,49.9,0,9869,638105,410091520,30689152,2,0,0,2.1
2026-06-06T19:13:51.1192960Z,20260606T191100Z,custom,170.22,21,53.2,800,10,3.4,49.9,0,6658,532356,410697728,75004560,1,0,0,4.3
2026-06-06T19:13:56.1209390Z,20260606T191100Z,custom,175.22,21,53.2,800,10,3.4,49.9,0,3787,515049,408485888,28677544,2,0,0,4.5
2026-06-06T19:14:01.1223490Z,20260606T191100Z,custom,180.22,21,12.5,29,5,5.8,96.1,0,4357,515407,375799808,65660120,1,0,0,4.6
2026-06-06T19:14:06.1241190Z,20260606T191100Z,custom,185.22,21,12.5,29,5,5.8,96.1,0,3712,514993,328679424,19847720,2,0,0,4.4
2026-06-06T19:14:11.1251280Z,20260606T191100Z,custom,190.23,21,12.5,29,5,5.8,96.1,0,3644,514958,315572224,57018840,1,0,0,4.4
2026-06-06T19:14:16.1275370Z,20260606T191100Z,custom,195.23,21,12.5,29,5,5.8,96.1,0,4024,515326,306888704,93638376,1,0,0,4.4
2026-06-06T19:14:21.1301510Z,20260606T191100Z,custom,200.23,21,12.5,29,5,5.8,96.1,0,3712,515252,298450944,47747664,2,0,0,4.5
2026-06-06T19:14:26.1319110Z,20260606T191100Z,custom,205.23,21,12.5,29,5,5.8,96.1,0,3651,515447,296206336,84378048,1,0,0,4.4
2026-06-06T19:14:31.1337310Z,20260606T191100Z,custom,210.23,21,8.8,9,4,5.7,90.3,0,4494,516008,293584896,38863576,2,0,0,4.5
2026-06-06T19:14:36.1355100Z,20260606T191100Z,custom,215.24,21,8.8,9,4,5.7,90.3,0,3645,515937,292225024,76051016,1,0,0,4.4
2026-06-06T19:14:41.1375290Z,20260606T191100Z,custom,220.24,21,8.8,9,4,5.7,90.3,0,3650,514925,290766848,29906112,2,0,0,4.6
2026-06-06T19:14:46.1391590Z,20260606T191100Z,custom,225.24,21,8.8,9,4,5.7,90.3,0,4290,515245,290439168,67029288,1,0,0,4.4
2026-06-06T19:14:51.1408130Z,20260606T191100Z,custom,230.24,21,8.8,9,4,5.7,90.3,0,3584,514906,290013184,21013528,2,0,0,4.6
2026-06-06T19:14:56.1460080Z,20260606T191100Z,custom,235.25,21,8.8,9,4,5.7,90.3,0,3581,514905,289931264,58513496,1,0,0,4.4
2026-06-06T19:15:01.1478490Z,20260606T191100Z,custom,240.25,21,7.3,9,4,5.5,84.7,0,4827,516241,289849344,96384016,1,0,0,4.5
2026-06-06T19:15:06.1494630Z,20260606T191100Z,custom,245.25,21,7.3,9,4,5.5,84.7,0,3717,515011,289800192,50288952,2,0,0,4.5
2026-06-06T19:15:11.1503800Z,20260606T191100Z,custom,250.25,21,7.3,9,4,5.5,84.7,0,3326,514913,289865728,86967656,1,0,0,4.4
2026-06-06T19:15:16.1521010Z,20260606T191100Z,custom,255.25,21,7.3,9,4,5.5,84.7,0,4164,515162,289800192,40530872,2,0,0,4.5
2026-06-06T19:15:21.1536840Z,20260606T191100Z,custom,260.25,21,7.3,9,4,5.5,84.7,0,3587,514911,292929536,78414232,1,0,0,4.5
2026-06-06T19:15:26.1554040Z,20260606T191100Z,custom,265.26,21,7.3,9,4,5.5,84.7,0,9285,518742,292880384,36845656,2,0,0,4.1
2026-06-06T19:15:31.1833010Z,20260606T191100Z,custom,270.28,22,116.6,174,75,11.7,89.8,0,4718,520798,292864000,80126144,1,0,0,3.3
2026-06-06T19:15:36.4247840Z,20260606T191100Z,custom,275.52,22,116.6,174,75,11.7,89.8,0,3911,318748,292896768,75063264,1,0,0,1
2026-06-06T19:15:41.4506020Z,20260606T191100Z,custom,280.55,22,116.6,174,75,11.7,89.8,0,10014,799201,292962304,25004472,3,0,0,3.4
2026-06-06T19:15:46.4529880Z,20260606T191100Z,custom,285.55,22,116.6,174,75,11.7,89.8,0,4297,564800,292978688,85444824,1,0,0,4.2
2026-06-06T19:15:51.4534720Z,20260606T191100Z,custom,290.55,22,116.6,174,75,11.7,89.8,0,3589,549114,292978688,59410128,2,0,0,4.3
2026-06-06T19:15:56.4554040Z,20260606T191100Z,custom,295.56,22,116.6,174,75,11.7,89.8,0,4424,564154,272072704,37019800,2,0,0,4.8
2026-06-06T19:16:01.4569630Z,20260606T191100Z,custom,300.56,23,7.9,18,1,17,94.6,0,4733,564312,274710528,97078504,1,0,0,5.4
2026-06-06T19:16:06.4627920Z,20260606T191100Z,custom,305.56,23,7.9,18,1,17,94.6,0,4180,564665,275103744,74409480,2,0,0,5.4
2026-06-06T19:16:11.4648160Z,20260606T191100Z,custom,310.57,22,8,18,1,17.2,94.6,0,7235,559668,278118400,50111064,2,0,0,5.1
2026-06-06T19:16:16.4660800Z,20260606T191100Z,custom,315.57,21,7.5,18,1,17.4,94.6,0,7178,524376,278200320,91481864,1,0,0,5.1
2026-06-06T19:16:21.4679400Z,20260606T191100Z,custom,320.57,21,7.5,18,1,17.4,94.6,0,3715,514996,278118400,45344160,2,0,0,5.3
2026-06-06T19:16:26.4701180Z,20260606T191100Z,custom,325.57,21,7.5,18,1,17.4,94.6,0,3969,515308,278118400,82194192,1,0,0,5.2
2026-06-06T19:16:31.4723540Z,20260606T191100Z,custom,330.57,21,10.1,15,1,16.6,89.1,0,4376,515784,278183936,36224760,2,0,0,5.3
2026-06-06T19:16:36.4740510Z,20260606T191100Z,custom,335.57,21,10.1,15,1,16.6,89.1,0,3586,514893,278249472,73362592,1,0,0,5.2
2026-06-06T19:16:41.4754480Z,20260606T191100Z,custom,340.58,21,10.1,15,1,16.6,89.1,0,3834,515231,278233088,27185352,2,0,0,5.4
2026-06-06T19:16:46.4793230Z,20260606T191100Z,custom,345.58,21,10.1,15,1,16.6,89.1,0,3978,515129,278249472,64240688,1,0,0,5.3
2026-06-06T19:16:51.4817900Z,20260606T191100Z,custom,350.58,21,10.1,15,1,16.6,89.1,0,3785,514074,278249472,18293568,2,0,0,5.4
2026-06-06T19:16:56.4835510Z,20260606T191100Z,custom,355.58,21,10.1,15,1,16.6,89.1,0,4038,517104,278347776,56188104,1,0,0,5.5
2026-06-06T19:17:01.4842400Z,20260606T191100Z,custom,360.58,21,9.6,15,1,15.7,83.6,0,4180,515625,278413312,92775056,1,0,0,5.4
2026-06-06T19:17:06.4862130Z,20260606T191100Z,custom,365.59,21,9.6,15,1,15.7,83.6,0,3718,515263,278495232,46586472,2,0,0,5.6
2026-06-06T19:17:11.4879880Z,20260606T191100Z,custom,370.59,21,9.6,15,1,15.7,83.6,0,4034,515137,278495232,83648928,1,0,0,5.3
2026-06-06T19:17:16.4888790Z,20260606T191100Z,custom,375.59,21,9.6,15,1,15.7,83.6,0,4040,515456,278495232,37563312,2,0,0,5.3
2026-06-06T19:17:21.4904990Z,20260606T191100Z,custom,380.59,21,9.6,15,1,15.7,83.6,0,3589,514652,278528000,74321616,1,0,0,5.3
2026-06-06T19:17:26.4971350Z,20260606T191100Z,custom,385.6,21,9.6,15,1,15.7,83.6,0,4036,514910,278528000,28117720,2,0,0,4.3
2026-06-06T19:17:31.4979430Z,20260606T191100Z,custom,390.6,21,12.8,14,7,15,79.1,0,4363,515474,278790144,64992864,1,0,0,4
2026-06-06T19:17:36.4992680Z,20260606T191100Z,custom,395.6,21,12.8,14,7,15,79.1,0,3592,515692,278757376,19873224,2,0,0,4.1
2026-06-06T19:17:41.5009480Z,20260606T191100Z,custom,400.6,21,12.8,14,7,15,79.1,0,3838,515220,278757376,57252504,1,0,0,3.9
2026-06-06T19:17:46.5028570Z,20260606T191100Z,custom,405.6,21,12.8,14,7,15,79.1,0,3906,515534,278757376,94736760,1,0,0,4
2026-06-06T19:17:51.5044610Z,20260606T191100Z,custom,410.6,21,12.8,14,7,15,79.1,0,3329,514764,278839296,49053200,2,0,0,4
2026-06-06T19:17:56.5062380Z,20260606T191100Z,custom,415.61,21,12.8,14,7,15,79.1,0,4237,515308,278822912,85710336,1,0,0,4
2026-06-06T19:18:01.5073810Z,20260606T191100Z,custom,420.61,21,12.2,13,6,14.1,74.2,0,4503,515586,278822912,40088120,2,0,0,4.2
2026-06-06T19:18:06.5081110Z,20260606T191100Z,custom,425.61,21,12.2,13,6,14.1,74.2,0,3453,515069,278855680,77396336,1,0,0,4.1
2026-06-06T19:18:11.5134180Z,20260606T191100Z,custom,430.61,21,12.2,13,6,14.1,74.2,0,4102,515441,278822912,30483808,2,0,0,4.1
2026-06-06T19:18:16.5150550Z,20260606T191100Z,custom,435.62,21,12.2,13,6,14.1,74.2,0,4108,515179,278888448,68292968,1,0,0,3.9
2026-06-06T19:18:21.5166470Z,20260606T191100Z,custom,440.62,21,12.2,13,6,14.1,74.2,0,3397,515552,278921216,23015528,2,0,0,4.2
2026-06-06T19:18:26.5183610Z,20260606T191100Z,custom,445.62,21,12.2,13,6,14.1,74.2,0,4035,515150,278986752,59453024,1,0,0,4.2
2026-06-06T19:18:31.5200520Z,20260606T191100Z,custom,450.62,21,10.6,11,7,13.3,69.7,0,4506,515831,279035904,96467192,1,0,0,4.3
2026-06-06T19:18:36.5215390Z,20260606T191100Z,custom,455.62,21,10.6,11,7,13.3,69.7,0,3323,514752,279019520,51133456,2,0,0,4.1
2026-06-06T19:18:41.5232240Z,20260606T191100Z,custom,460.62,21,10.6,11,7,13.3,69.7,0,3776,515176,279019520,88029816,1,0,0,4
2026-06-06T19:18:46.5256670Z,20260606T191100Z,custom,465.63,21,10.6,11,7,13.3,69.7,0,4167,515224,279019520,42258584,2,0,0,3.9
2026-06-06T19:18:51.5280300Z,20260606T191100Z,custom,470.63,21,10.6,11,7,13.3,69.7,0,3524,515161,279019520,79768656,1,0,0,4.1
2026-06-06T19:18:56.5307150Z,20260606T191100Z,custom,475.63,21,10.6,11,7,13.3,69.7,0,3906,515279,279019520,34169848,2,0,0,4
2026-06-06T19:19:01.5327540Z,20260606T191100Z,custom,480.63,21,9,9,9,12.6,65.5,0,4570,516117,278986752,71245312,1,0,0,4.1
2026-06-06T19:19:06.5334820Z,20260606T191100Z,custom,485.63,21,9,9,9,12.6,65.5,0,3457,514838,279085056,24985536,2,0,0,3.9
2026-06-06T19:19:11.5350890Z,20260606T191100Z,custom,490.64,21,9,9,9,12.6,65.5,0,3706,515616,279052288,62491120,1,0,0,4
2026-06-06T19:19:16.5367330Z,20260606T191100Z,custom,495.64,21,9,9,9,12.6,65.5,0,4234,515309,279052288,99060776,1,0,0,3.9
2026-06-06T19:19:21.5374010Z,20260606T191100Z,custom,500.64,21,9,9,9,12.6,65.5,0,3589,514920,279003136,52908152,2,0,0,4
2026-06-06T19:19:26.5390480Z,20260606T191100Z,custom,505.64,21,9,9,9,12.6,65.5,0,3774,514923,279019520,90198752,1,0,0,3.8
2026-06-06T19:19:31.5409410Z,20260606T191100Z,custom,510.64,21,8.2,9,8,11.9,61.4,0,4511,515638,279019520,44255544,2,0,0,4.1
2026-06-06T19:19:36.5426610Z,20260606T191100Z,custom,515.64,21,8.2,9,8,11.9,61.4,0,3712,515012,279019520,81742664,1,0,0,3.9
2026-06-06T19:19:41.5442830Z,20260606T191100Z,custom,520.64,21,8.2,9,8,11.9,61.4,0,3711,515134,279019520,35565960,2,0,0,3.9
2026-06-06T19:19:46.5480450Z,20260606T191100Z,custom,525.65,21,8.2,9,8,11.9,61.4,0,3782,515233,279035904,72323960,1,0,0,4.1
2026-06-06T19:19:51.5492950Z,20260606T191100Z,custom,530.65,21,8.2,9,8,11.9,61.4,0,3784,515316,279085056,26947784,2,0,0,4.1
2026-06-06T19:19:56.5509470Z,20260606T191100Z,custom,535.65,21,8.2,9,8,11.9,61.4,0,3908,515292,279085056,63924904,1,0,0,3.8
2026-06-06T19:20:01.5532440Z,20260606T191100Z,custom,540.65,21,5,5,5,11.3,57.8,0,4312,516695,279298048,101119304,1,0,0,4
2026-06-06T19:20:06.5548380Z,20260606T191100Z,custom,545.66,21,5,5,5,11.3,57.8,0,3712,515011,279298048,55740696,2,0,0,4
2026-06-06T19:20:11.5564870Z,20260606T191100Z,custom,550.66,21,5,5,5,11.3,57.8,0,3905,515044,279298048,93009824,1,0,0,4.1
2026-06-06T19:20:16.5580930Z,20260606T191100Z,custom,555.66,21,5,5,5,11.3,57.8,0,3781,514980,279363584,47453064,2,0,0,4
2026-06-06T19:20:21.5596990Z,20260606T191100Z,custom,560.66,21,5,5,5,11.3,57.8,0,3849,515086,279330816,84162480,1,0,0,4.1
2026-06-06T19:20:26.5631860Z,20260606T191100Z,custom,565.66,21,5,5,5,11.3,57.8,0,4036,515378,279330816,37906456,2,0,0,4
2026-06-06T19:20:31.5651340Z,20260606T191100Z,custom,570.67,20,16.9,19,2,11.4,55,0,4113,516045,282705920,75411656,1,0,0,3.9
2026-06-06T19:20:36.5666300Z,20260606T191100Z,custom,575.67,20,16.9,19,2,11.4,55,0,3649,514947,282804224,29287608,2,0,0,4.1
2026-06-06T19:20:41.5683480Z,20260606T191100Z,custom,580.67,20,16.9,19,2,11.4,55,0,3970,515081,282886144,66420984,1,0,0,4.1
2026-06-06T19:20:46.5698910Z,20260606T191100Z,custom,585.67,20,16.9,19,2,11.4,55,0,3781,515006,282918912,103179128,1,0,0,4.1
2026-06-06T19:20:51.5742420Z,20260606T191100Z,custom,590.67,20,16.9,19,2,11.4,55,0,3712,514991,282918912,56789160,2,0,0,4
2026-06-06T19:20:56.5791790Z,20260606T191100Z,custom,595.68,20,16.9,19,2,11.4,55,0,3840,514993,282869760,93799648,1,0,0,4.1
2026-06-06T19:21:01.5835270Z,20260606T191100Z,custom,600.68,21,13.6,16,1,10.9,51.7,0,4237,515671,282886144,48005400,2,0,0,4.1
2026-06-06T19:21:06.5869990Z,20260606T191100Z,custom,605.69,21,13.6,16,1,10.9,51.7,0,3977,515212,282869760,84707776,1,0,0,4.1
2026-06-06T19:21:11.5936200Z,20260606T191100Z,custom,610.69,21,13.6,16,1,10.9,51.7,0,3840,515967,282869760,38641568,2,0,0,4
2026-06-06T19:21:16.5960510Z,20260606T191100Z,custom,615.7,21,13.6,16,1,10.9,51.7,0,3774,515240,282869760,76111048,1,0,0,4.1
2026-06-06T19:21:21.5989200Z,20260606T191100Z,custom,620.7,21,13.6,16,1,10.9,51.7,0,3916,516131,282886144,30212224,2,0,0,4.1
2026-06-06T19:21:26.6002800Z,20260606T191100Z,custom,625.7,21,13.6,16,1,10.9,51.7,0,3841,514995,282886144,67313440,1,0,0,4.1
2026-06-06T19:21:31.6019050Z,20260606T191100Z,custom,630.7,21,12.2,15,6,10.3,48.6,0,4113,515314,282968064,22074280,2,0,0,4.3
2026-06-06T19:21:36.6037130Z,20260606T191100Z,custom,635.7,21,12.2,15,6,10.3,48.6,0,3910,515171,282935296,58401000,1,0,0,4.1
2026-06-06T19:21:41.6054790Z,20260606T191100Z,custom,640.71,21,12.2,15,6,10.3,48.6,0,3773,514945,282951680,95426568,1,0,0,4
2026-06-06T19:21:46.6105140Z,20260606T191100Z,custom,645.71,21,12.2,15,6,10.3,48.6,0,3843,515283,282951680,49224168,2,0,0,4.2
2026-06-06T19:21:51.6123440Z,20260606T191100Z,custom,650.71,21,12.2,15,6,10.3,48.6,0,3913,515643,282918912,85454672,1,0,0,4.2
2026-06-06T19:21:56.6140840Z,20260606T191100Z,custom,655.71,21,12.2,15,6,10.3,48.6,0,3837,514746,282918912,39930728,2,0,0,4.3
2026-06-06T19:22:01.6157640Z,20260606T191100Z,custom,660.72,21,12.7,13,7,9.8,45.6,0,4308,516461,282935296,77230528,1,0,0,4.3
2026-06-06T19:22:06.6163710Z,20260606T191100Z,custom,665.72,21,12.7,13,7,9.8,45.6,0,3588,514910,282935296,32136712,2,0,0,4.3
2026-06-06T19:22:11.6180700Z,20260606T191100Z,custom,670.72,21,12.7,13,7,9.8,45.6,0,3773,514940,282951680,69274416,1,0,0,4.2
2026-06-06T19:22:16.6197930Z,20260606T191100Z,custom,675.72,21,12.7,13,7,9.8,45.6,0,4103,515246,282984448,23714680,2,0,0,4.3
2026-06-06T19:22:21.6218210Z,20260606T191100Z,custom,680.72,21,12.7,13,7,9.8,45.6,0,3779,515033,283000832,60907896,1,0,0,4.1
2026-06-06T19:22:26.6268080Z,20260606T191100Z,custom,685.73,21,12.7,13,7,9.8,45.6,0,3777,515192,283000832,97291480,1,0,0,4.2
2026-06-06T19:22:31.6285980Z,20260606T191100Z,custom,690.73,21,10.8,11,6,9.3,42.9,0,4246,515681,282968064,51166416,2,0,0,4.2
2026-06-06T19:22:36.6312480Z,20260606T191100Z,custom,695.73,21,10.8,11,6,9.3,42.9,0,3848,515607,282951680,87623968,1,0,0,4.5
2026-06-06T19:22:41.6344160Z,20260606T191100Z,custom,700.73,21,10.8,11,6,9.3,42.9,0,3909,515030,282951680,42250376,2,0,0,4.2
2026-06-06T19:22:46.6368330Z,20260606T191100Z,custom,705.74,21,10.8,11,6,9.3,42.9,0,3775,514998,282968064,78574056,1,0,0,4.2
2026-06-06T19:22:51.6400420Z,20260606T191100Z,custom,710.74,21,10.8,11,6,9.3,42.9,0,3847,515343,282968064,33699160,2,0,0,4.4
2026-06-06T19:22:56.6441590Z,20260606T191100Z,custom,715.74,21,10.8,11,6,9.3,42.9,0,3910,515294,283066368,70713056,1,0,0,4
2026-06-06T19:23:01.6448180Z,20260606T191100Z,custom,720.75,21,6.1,8,1,9,40.4,0,4308,504016,282984448,23175136,2,0,0,4.6
2026-06-06T19:23:06.6486350Z,20260606T191100Z,custom,725.75,21,6.1,8,1,9,40.4,0,3981,515470,282984448,60716368,1,0,0,5
2026-06-06T19:23:11.6504840Z,20260606T191100Z,custom,730.75,20,6.2,8,1,9,40.4,0,6385,512963,284131328,97287688,1,0,0,4.8
2026-06-06T19:23:16.6527490Z,20260606T191100Z,custom,735.75,13,7.4,8,3,7.2,9.9,0,18572,407094,288178176,94187984,1,0,0,3.4
2026-06-06T19:23:21.6547520Z,20260606T191100Z,custom,740.75,12,7.8,8,6,7.2,9.9,0,16796,327596,290521088,65026328,1,0,0,2.5
2026-06-06T19:23:26.6616810Z,20260606T191100Z,custom,745.76,12,7.8,8,6,7.2,9.9,0,28921,438152,292454400,71890896,1,0,0,4
2026-06-06T19:23:31.6634870Z,20260606T191100Z,custom,750.76,21,6.8,23,6,4.1,9.4,0,9555,516852,258605056,26220864,2,0,0,4.4
2026-06-06T19:23:36.6654670Z,20260606T191100Z,custom,755.77,16,7.1,23,6,4.4,9.4,0,15668,463267,258965504,43596688,1,0,0,3.9
2026-06-06T19:23:41.6677130Z,20260606T191100Z,custom,760.77,10,7.7,23,6,6.8,9.4,0,12792,310862,258998272,90689832,0,0,0,2.2
2026-06-06T19:23:46.6695970Z,20260606T191100Z,custom,765.77,9,6,6,6,6.9,9.4,0,2943,236398,258965504,35760576,1,0,0,1.6
2026-06-06T19:23:51.6708230Z,20260606T191100Z,custom,770.77,9,6,6,6,6.9,9.4,0,31781,317224,259080192,88487560,0,0,0,2.3
2026-06-06T19:23:56.6729160Z,20260606T191100Z,custom,775.77,9,6,6,6,6.9,9.4,0,30593,464130,247758848,25118600,2,0,0,3.6
2026-06-06T19:24:01.6765890Z,20260606T191100Z,custom,780.78,19,3.2,5,1,2.7,9,0,8980,491337,247676928,52867760,1,0,0,4.1
2026-06-06T19:24:06.6784790Z,20260606T191100Z,custom,785.78,15,3.5,5,2,3.4,9,0,12233,418375,247906304,51002840,1,0,0,3.8
2026-06-06T19:24:11.6804220Z,20260606T191100Z,custom,790.78,11,3.7,5,3,4.5,9,0,9233,315737,247889920,99162664,0,0,0,2.2
2026-06-06T19:24:16.6823800Z,20260606T191100Z,custom,795.78,9,3.7,5,3,3.8,7.3,0,4194,257611,247988224,49416992,1,0,0,1.8
2026-06-06T19:24:21.6838470Z,20260606T191100Z,custom,800.78,7,3.7,5,3,3.9,7.3,0,3506,181496,247955456,66686032,0,0,0,1.2
2026-06-06T19:24:26.6858500Z,20260606T191100Z,custom,805.79,6,3.7,5,3,3.3,7.1,0,2014,165782,247971840,81090880,0,0,0,1
2026-06-06T19:24:31.6875970Z,20260606T191100Z,custom,810.79,1,18,18,18,6.4,6.4,0,2551,70626,247955456,86065968,0,0,0,0.6
2026-06-06T19:24:36.6903610Z,20260606T191100Z,custom,815.79,1,18,18,18,6.4,6.4,0,7118,80365,247988224,92059872,0,0,0,0.7
2026-06-06T19:24:41.6939150Z,20260606T191100Z,custom,820.79,1,18,18,18,6.4,6.4,0,9633,165909,248086528,25264328,1,0,0,1.2
2026-06-06T19:24:46.6959660Z,20260606T191100Z,custom,825.8,1,18,18,18,6.4,6.4,0,19813,254662,248381440,59485616,0,0,0,2.1
2026-06-06T19:24:51.6980150Z,20260606T191100Z,custom,830.8,1,18,18,18,6.4,6.4,0,1819,294058,248348672,100396608,0,0,0,2.2
2026-06-06T19:24:56.6990030Z,20260606T191100Z,custom,835.8,1,18,18,18,6.4,6.4,0,4851,286880,248446976,58087280,1,0,0,2.1
2026-06-06T19:25:01.7016300Z,20260606T191100Z,custom,840.8,7,19.3,33,17,1.9,6,0,5082,195702,248414208,78269664,0,0,0,1.2
2026-06-06T19:25:06.7034050Z,20260606T191100Z,custom,845.8,7,19.3,33,17,1.9,6,0,1168,171557,248414208,93281320,0,0,0,1.1
2026-06-06T19:25:11.7063420Z,20260606T191100Z,custom,850.81,7,19.3,33,17,1.9,6,0,1365,171713,248430592,25940824,1,0,0,1.3
2026-06-06T19:25:16.7078210Z,20260606T191100Z,custom,855.81,7,19.3,33,17,1.9,6,0,1047,171563,248446976,40974424,0,0,0,1.1
2026-06-06T19:25:21.7099440Z,20260606T191100Z,custom,860.81,7,19.3,33,17,1.9,6,0,8033,196757,248528896,61553952,0,0,0,1.4
2026-06-06T19:25:26.7122740Z,20260606T191100Z,custom,865.81,7,19.3,33,17,1.9,6,0,1627,221194,248496128,85437896,0,0,0,1.4
2026-06-06T19:25:31.7143500Z,20260606T191100Z,custom,870.81,9,15.9,16,15,1.8,5.7,0,1548,220802,248561664,27348592,1,0,0,1.4
2026-06-06T19:25:36.7169690Z,20260606T191100Z,custom,875.82,9,15.9,16,15,1.8,5.7,0,1682,220618,248594432,51221336,0,0,0,1.3
2026-06-06T19:25:41.7197560Z,20260606T191100Z,custom,880.82,9,15.9,16,15,1.8,5.7,0,1760,220827,248594432,75100496,0,0,0,1.3
2026-06-06T19:25:46.7221320Z,20260606T191100Z,custom,885.82,9,15.9,16,15,1.8,5.7,0,1310,220588,248610816,98954480,0,0,0,1.3
2026-06-06T19:25:51.7234890Z,20260606T191100Z,custom,890.82,9,15.9,16,15,1.8,5.7,0,1745,220682,248627200,40661392,1,0,0,1.4
2026-06-06T19:25:56.7252550Z,20260606T191100Z,custom,895.83,9,15.9,16,15,1.8,5.7,0,1563,220898,248627200,64626560,0,0,0,1.3
2026-06-06T19:26:01.7294780Z,20260606T191100Z,custom,900.83,9,16.1,17,16,1.7,5.4,0,1546,220802,248659968,88569048,0,0,0,1.4
2026-06-06T19:26:06.7315580Z,20260606T191100Z,custom,905.83,9,16.1,17,16,1.7,5.4,0,1684,221627,248578048,30195168,1,0,0,1.4
2026-06-06T19:26:11.7332820Z,20260606T191100Z,custom,910.83,9,16.1,17,16,1.7,5.4,0,1628,220723,248578048,54005528,0,0,0,1.5
2026-06-06T19:26:16.7357630Z,20260606T191100Z,custom,915.84,9,16.1,17,16,1.7,5.4,0,1379,220397,248643584,77893704,0,0,0,1.5
2026-06-06T19:26:21.7378300Z,20260606T191100Z,custom,920.84,7,16.1,17,16,1.9,5.4,0,3766,196044,248676352,97695352,0,0,0,1.3
2026-06-06T19:26:26.7402450Z,20260606T191100Z,custom,925.84,2,16,16,16,3.2,5.4,0,3478,114738,248643584,106956872,0,0,0,0.8
2026-06-06T19:26:31.7437050Z,20260606T191100Z,custom,930.84,0,0,0,0,0,0,0,305,15205,248725504,25507800,1,0,0,0.3
2026-06-06T19:26:36.7460670Z,20260606T191100Z,custom,935.85,0,0,0,0,0,0,0,0,0,251232256,25774896,0,0,0,0.3
2026-06-06T19:26:41.7484160Z,20260606T191100Z,custom,940.85,0,0,0,0,0,0,0,0,0,251133952,25783120,0,0,0,0
2026-06-06T19:26:46.7500040Z,20260606T191100Z,custom,945.85,0,0,0,0,0,0,0,0,0,251985920,26355856,0,0,0,0.2
2026-06-06T19:26:51.7513870Z,20260606T191100Z,custom,950.85,0,0,0,0,0,0,0,0,0,251805696,26462776,0,0,0,0
2026-06-06T19:26:56.7538850Z,20260606T191100Z,custom,955.85,0,0,0,0,0,0,0,0,0,251854848,26520360,0,0,0,0.1
